0, 1100
5, 1010
10.0, 864.3606529501785
10.434451584736694, 844.4609760244856
10.83099513904048, 829.9025109108428
11.126592589831915, 816.7359576035822
11.539108628868668, 796.962818114833
12.050228140323602, 777.6625290483478
12.761323160635278, 742.9313325398175
13.605948153314557, 713.8743410984526
14.357719768079523, 690.1052825483195
15.150593910223987, 665.8900130363317
16.1743236983756, 637.8186816301082
17.52495700739526, 604.6259139602108
18.57083530770992, 584.3932437794026
19.6584550347934, 559.4720285665703
20.728611511902166, 538.5733718755314
21.619876160001702, 525.9662472368645
22.733477795584143, 511.4077821232217
23.880941098800466, 492.0408944057133
25.20112020359594, 475.38457178484384
26.164154549762277, 470.76928526894517
27.37210032850077, 455.69801054242475
29.074341268108803, 436.57087796859946
30.5629768452213, 423.5042226378734
32.15617895571895, 412.535424814374
33.85309573374933, 395.7925239471745
35.926111285625296, 382.6392903701185
37.87560628889966, 371.8836082298929
39.679219264946255, 359.862551720229
41.91408932878295, 345.43062404353003
43.24087039393471, 345.8901547355892
45.76090255187064, 333.4561865895823
47.624572070513196, 323.206654197132
50.0, 317.1794762795443
60, 300
