0, 600
10.000000000000000, 630.0000000000000
13.047976019976254, 656.6261406790228
16.261426981786045, 681.9602675281982
18.312081055035858, 698.4101343308961
20.81273326482912, 716.3185115909993
23.706308599053365, 749.6311568327382
26.04212476640241, 770.0036841806949
28.84348562210166, 806.0002550586635
31.587345532762228, 833.0060080485179
33.513201258631796, 857.6741483874624
37.92075517907817, 919.0514651703224
35.80259073702369, 884.2536700107692
40.97320349477966, 959.8164994615428
43.07901588197399, 988.6603752196338
45.58222368932452, 1030.6508246896785
47.70081406430523, 1064.536218330216
50.0, 1086.6203310094654
30.092959861145868, 814.8045967239132
22.13291236962459, 732.1356912089781
11.481181750903776, 641.2751516182055
14.438859990522992, 663.2660261860228
19.48190583687834, 704.9168225358499
27.43407356926468, 782.4110128662926
37.00798091820491, 900.7301762738764
39.72351628927235, 942.0679589638951
44.2226457888544, 1011.2706172419656
41.771401798501785, 968.4610043643371
34.76970339095851, 871.6398855069999
24.805641481607683, 753.7469534659638
60, 1100
